image_path,x1,y1,x2,y2,label
data/Laboro-Tomato/train/images/IMG_1220.jpg,138.58,324.86,258.94,428.62,tomato
data/Laboro-Tomato/train/images/IMG_1221.jpg,264.98,29.86,329.51,99.22,tomato
data/Laboro-Tomato/train/images/IMG_1221.jpg,268.88,80.86,347.91,169.54,tomato
data/Laboro-Tomato/train/images/IMG_1221.jpg,258.96,120.95,309.04,179.18,tomato
data/Laboro-Tomato/train/images/IMG_1221.jpg,281.26,167.42,351.23,238.90,tomato
data/Laboro-Tomato/train/images/IMG_1221.jpg,279.76,287.44,346.12,353.22,tomato
data/Laboro-Tomato/train/images/IMG_1221.jpg,188.06,337.30,252.59,394.74,tomato
data/Laboro-Tomato/train/images/IMG_1221.jpg,147.91,306.37,210.61,369.83,tomato
data/Laboro-Tomato/train/images/IMG_1221.jpg,244.70,308.44,298.20,362.99,tomato
data/Laboro-Tomato/train/images/IMG_1221.jpg,254.92,364.59,300.57,413.13,tomato
data/Laboro-Tomato/train/images/IMG_1221.jpg,273.59,415.23,325.26,472.42,tomato
data/Laboro-Tomato/train/images/IMG_1225.jpg,283.38,38.90,409.17,178.55,tomato
data/Laboro-Tomato/train/images/IMG_1225.jpg,164.51,96.24,280.95,215.38,tomato
data/Laboro-Tomato/train/images/IMG_1225.jpg,192.56,211.14,273.72,286.87,tomato
data/Laboro-Tomato/train/images/IMG_1225.jpg,164.51,286.87,262.84,402.07,tomato
data/Laboro-Tomato/train/images/IMG_1225.jpg,164.84,387.00,244.18,465.73,tomato
data/Laboro-Tomato/train/images/IMG_1225.jpg,165.74,444.60,217.02,481.69,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,425.14,273.58,453.19,339.63,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,403.73,303.16,426.97,329.42,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,405.52,317.61,449.27,359.52,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,148.06,228.10,198.64,277.67,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,191.88,211.45,237.11,255.06,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,203.03,188.42,247.25,228.46,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,232.56,226.70,252.61,248.10,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,222.25,244.94,261.52,283.63,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,251.21,209.25,293.63,250.32,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,185.36,249.52,229.57,279.67,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,188.33,268.97,231.18,297.31,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,181.18,301.06,223.64,344.68,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,226.03,283.22,264.49,322.12,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,240.31,314.58,272.83,346.49,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,255.15,331.60,275.78,351.23,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,143.90,0.18,168.30,22.82,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,153.21,22.04,173.06,43.64,tomato
data/Laboro-Tomato/train/images/IMG_1226.jpg,131.80,19.24,154.22,43.02,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,351.32,42.19,415.19,110.62,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,318.92,81.64,354.04,135.92,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,251.87,54.08,336.95,143.69,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,341.30,161.51,397.40,217.15,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,310.96,184.05,345.61,229.42,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,264.86,179.28,320.07,234.50,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,235.69,164.65,286.31,218.26,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,235.45,140.97,269.68,173.14,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,208.78,219.40,272.65,280.99,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,139.20,203.00,205.79,268.69,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,248.00,251.77,292.72,296.48,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,211.74,274.13,257.11,323.85,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,177.08,263.45,219.04,304.27,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,207.40,322.48,247.77,362.63,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,166.86,343.69,183.41,361.82,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,113.58,291.27,157.91,334.58,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,119.62,322.33,167.56,370.45,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,110.98,362.34,142.72,390.62,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,80.13,322.35,126.87,371.67,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,96.14,383.22,140.47,424.97,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,153.07,412.35,184.46,445.14,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,120.98,423.39,158.05,461.87,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,131.69,448.56,162.73,479.28,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,216.88,408.57,242.41,436.70,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,268.46,379.62,307.77,423.08,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,257.42,329.55,304.67,377.52,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,338.12,225.23,386.91,269.36,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,302.26,255.56,340.72,291.45,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,304.34,280.76,322.09,298.37,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,333.65,294.77,363.48,321.13,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,317.27,310.44,338.83,332.19,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,305.36,310.07,313.13,318.36,tomato
data/Laboro-Tomato/train/images/IMG_1227.jpg,232.91,206.45,264.15,229.19,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,328.33,0.00,453.50,68.79,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,296.97,0.31,432.09,127.32,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,398.31,79.62,445.67,124.27,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,388.64,153.85,428.15,193.94,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,274.32,3.34,322.58,65.76,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,196.49,34.37,297.54,144.76,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,129.84,93.50,249.58,212.02,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,230.60,128.80,326.83,229.55,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,169.06,251.85,260.16,340.84,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,264.88,324.73,319.20,382.44,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,216.36,342.84,285.36,413.65,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,230.02,396.87,282.73,439.60,tomato
data/Laboro-Tomato/train/images/IMG_1228.jpg,354.90,113.80,392.66,141.36,tomato
data/Laboro-Tomato/train/images/IMG_1229.jpg,190.49,84.74,333.45,232.27,tomato
data/Laboro-Tomato/train/images/IMG_1229.jpg,206.16,225.33,335.26,355.04,tomato
data/Laboro-Tomato/train/images/IMG_1229.jpg,149.44,298.60,247.46,399.04,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,434.21,410.51,453.52,454.23,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,243.67,225.12,289.51,269.05,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,242.97,266.64,285.40,309.27,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,216.75,289.23,252.33,324.81,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,177.55,0.03,211.97,34.68,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,170.24,15.05,197.83,44.94,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,204.45,95.08,227.49,115.85,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,178.66,90.29,201.69,103.76,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,195.56,115.41,214.24,131.36,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,189.84,103.76,208.76,119.71,tomato
data/Laboro-Tomato/train/images/IMG_1230.jpg,98.41,157.08,118.77,177.44,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,420.01,300.13,453.19,348.41,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,382.04,307.07,426.36,347.47,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,420.01,487.18,450.16,517.02,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,349.15,337.53,377.20,368.30,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,340.99,357.76,361.19,379.77,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,337.38,299.51,360.92,323.96,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,318.05,318.23,344.89,344.50,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,293.92,115.54,371.74,195.47,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,158.49,118.86,246.88,205.41,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,65.27,316.14,86.41,369.80,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,257.73,191.56,322.30,255.79,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,174.19,232.84,247.19,301.63,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,252.02,302.23,310.84,362.26,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,191.07,339.32,252.61,399.66,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,255.31,387.33,312.92,446.13,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,273.74,436.16,309.33,463.30,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,239.63,413.83,274.91,458.48,tomato
data/Laboro-Tomato/train/images/IMG_1231.jpg,207.06,393.94,256.51,442.53,tomato
data/Laboro-Tomato/train/images/IMG_1232.jpg,200.14,218.67,313.54,336.00,tomato
data/Laboro-Tomato/train/images/IMG_1232.jpg,65.29,71.46,163.62,196.66,tomato
data/Laboro-Tomato/train/images/IMG_1232.jpg,258.63,466.93,318.07,517.59,tomato
data/Laboro-Tomato/train/images/IMG_1232.jpg,153.36,233.46,210.36,318.21,tomato
data/Laboro-Tomato/train/images/IMG_1232.jpg,160.92,243.41,207.39,312.20,tomato
data/Laboro-Tomato/train/images/IMG_1232.jpg,65.29,187.59,120.50,275.08,tomato
data/Laboro-Tomato/train/images/IMG_1232.jpg,101.17,301.32,173.27,369.49,tomato
data/Laboro-Tomato/train/images/IMG_1232.jpg,75.53,351.70,129.84,411.73,tomato
data/Laboro-Tomato/train/images/IMG_1232.jpg,269.20,421.68,312.63,474.15,tomato
data/Laboro-Tomato/train/images/IMG_1233.jpg,123.86,0.39,174.05,52.14,tomato
data/Laboro-Tomato/train/images/IMG_1233.jpg,104.63,4.97,141.30,53.98,tomato
data/Laboro-Tomato/train/images/IMG_1233.jpg,266.01,27.82,337.18,110.18,tomato
data/Laboro-Tomato/train/images/IMG_1233.jpg,209.21,59.54,276.97,132.74,tomato
data/Laboro-Tomato/train/images/IMG_1233.jpg,249.58,120.43,327.35,202.80,tomato
data/Laboro-Tomato/train/images/IMG_1233.jpg,262.57,215.07,335.80,289.67,tomato
data/Laboro-Tomato/train/images/IMG_1233.jpg,191.65,170.16,276.27,252.94,tomato
data/Laboro-Tomato/train/images/IMG_1233.jpg,191.44,271.17,260.09,340.27,tomato
data/Laboro-Tomato/train/images/IMG_1233.jpg,244.56,369.05,289.94,422.87,tomato
data/Laboro-Tomato/train/images/IMG_1233.jpg,191.20,369.96,253.71,436.98,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,424.54,93.81,453.48,209.32,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,424.87,417.48,449.89,456.38,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,380.81,407.51,430.00,458.79,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,226.69,95.62,272.23,174.36,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,245.69,154.75,324.71,238.62,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,161.21,134.55,239.03,203.91,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,134.95,201.48,228.77,298.60,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,219.14,233.18,307.83,327.30,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,202.53,324.84,282.17,404.20,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,144.62,296.81,217.31,368.61,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,269.53,317.95,329.24,385.50,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,244.78,390.00,305.11,447.29,tomato
data/Laboro-Tomato/train/images/IMG_1234.jpg,155.77,378.24,221.55,447.03,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,236.93,231.34,350.64,350.79,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,207.06,168.95,284.56,248.56,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,234.23,299.84,305.40,358.95,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,223.04,335.12,301.75,401.79,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,275.22,133.93,334.35,197.59,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,153.68,273.56,232.11,355.92,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,156.71,353.22,221.86,424.09,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,217.91,401.19,292.43,479.62,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,117.16,129.73,162.42,199.09,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,121.12,231.08,160.32,271.79,tomato
data/Laboro-Tomato/train/images/IMG_1235.jpg,120.19,287.75,159.39,339.03,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,222.75,102.98,297.77,179.02,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,220.32,158.69,292.43,220.59,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,294.33,94.87,350.04,154.18,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,282.23,164.54,342.25,223.34,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,191.86,210.90,260.51,275.60,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,154.63,264.21,206.53,318.34,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,240.85,359.78,272.59,391.84,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,295.01,235.95,362.11,301.84,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,333.12,195.93,390.89,251.10,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,329.51,280.94,389.69,339.42,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,303.97,327.35,362.09,384.80,tomato
data/Laboro-Tomato/train/images/IMG_1236.jpg,271.04,364.08,324.85,419.76,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,201.97,140.84,272.79,212.74,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,200.94,194.09,270.17,247.86,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,174.17,239.99,240.52,302.67,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,136.66,293.76,188.60,347.01,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,269.10,130.64,323.14,187.83,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,261.23,197.00,317.87,253.15,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,309.77,225.30,365.91,277.26,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,273.59,263.61,337.84,328.67,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,308.96,307.41,368.52,361.95,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,285.88,352.27,341.48,407.33,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,252.33,388.47,304.78,443.54,tomato
data/Laboro-Tomato/train/images/IMG_1237.jpg,222.42,385.83,253.89,417.07,tomato
data/Laboro-Tomato/train/images/IMG_1238.jpg,309.31,119.45,410.98,224.71,tomato
data/Laboro-Tomato/train/images/IMG_1238.jpg,244.16,54.57,337.98,149.00,tomato
data/Laboro-Tomato/train/images/IMG_1238.jpg,203.13,144.19,306.90,241.00,tomato
data/Laboro-Tomato/train/images/IMG_1238.jpg,209.77,120.07,266.77,163.79,tomato
data/Laboro-Tomato/train/images/IMG_1238.jpg,258.67,227.14,352.76,315.51,tomato
data/Laboro-Tomato/train/images/IMG_1238.jpg,237.24,254.88,289.42,318.54,tomato
data/Laboro-Tomato/train/images/IMG_1238.jpg,196.51,206.35,273.43,268.76,tomato
data/Laboro-Tomato/train/images/IMG_1238.jpg,194.08,317.30,249.60,370.09,tomato
data/Laboro-Tomato/train/images/IMG_1238.jpg,167.23,275.37,237.20,340.84,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,287.30,62.76,372.07,143.30,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,226.97,113.11,290.60,169.20,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,163.02,40.71,224.87,119.45,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,183.55,117.02,230.60,161.67,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,130.17,134.81,194.70,194.85,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,179.80,161.64,237.53,255.87,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,218.09,179.51,285.34,256.64,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,143.13,217.35,204.20,277.44,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,253.97,229.68,311.70,287.18,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,205.58,257.21,268.24,321.08,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,195.87,255.27,232.35,301.89,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,245.85,296.92,297.21,350.06,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,236.70,345.07,275.97,388.53,tomato
data/Laboro-Tomato/train/images/IMG_1239.jpg,190.52,316.73,240.49,369.10,tomato
data/Laboro-Tomato/train/images/IMG_1242.jpg,281.59,23.54,411.58,151.13,tomato
data/Laboro-Tomato/train/images/IMG_1242.jpg,242.37,204.79,322.59,294.98,tomato
data/Laboro-Tomato/train/images/IMG_1242.jpg,154.59,96.53,340.68,288.34,tomato
data/Laboro-Tomato/train/images/IMG_1242.jpg,166.94,309.76,251.09,401.76,tomato
data/Laboro-Tomato/train/images/IMG_1242.jpg,181.43,397.56,240.25,462.42,tomato
data/Laboro-Tomato/train/images/IMG_1242.jpg,197.71,448.87,251.40,504.35,tomato
data/Laboro-Tomato/train/images/IMG_1242.jpg,276.13,384.59,330.71,468.45,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,274.34,66.36,349.13,149.03,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,185.05,107.98,258.63,185.21,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,242.35,189.43,313.52,261.54,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,259.87,237.68,313.25,280.21,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,158.20,191.22,229.37,261.82,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,220.94,281.71,282.17,344.13,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,167.84,295.91,221.53,348.69,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,138.00,345.66,178.71,390.00,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,230.89,352.32,279.76,398.47,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,226.07,405.39,266.48,442.48,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,183.53,385.50,226.97,426.21,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,195.61,414.43,228.48,447.01,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,301.77,471.46,325.90,500.10,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,338.89,417.17,359.09,439.50,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,358.78,424.11,378.99,445.82,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,396.80,280.52,428.15,305.85,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,430.89,263.95,453.50,292.28,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,404.94,237.97,432.99,262.42,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,403.73,325.46,429.06,345.97,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,418.53,286.27,443.55,311.60,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,397.69,347.16,419.10,364.36,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,386.52,291.97,412.16,313.67,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,283.05,495.57,302.98,516.70,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,394.39,361.05,413.70,378.55,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,436.62,312.48,453.21,335.43,tomato
data/Laboro-Tomato/train/images/IMG_1245.jpg,436.31,340.84,453.21,364.36,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,198.29,0.21,261.70,61.12,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,255.97,24.63,321.43,93.99,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,248.68,89.17,311.62,157.81,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,209.00,72.99,262.80,134.11,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,136.93,97.41,212.42,176.09,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,252.55,171.07,300.45,220.33,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,230.66,186.09,291.34,247.68,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,207.85,190.88,243.90,238.54,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,206.47,246.08,247.07,287.36,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,238.89,256.82,294.76,312.04,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,243.46,315.64,290.66,363.56,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,191.88,284.62,241.15,334.81,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,193.01,331.65,235.67,374.07,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,286.19,321.83,313.27,348.04,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,337.28,437.53,365.21,467.21,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,268.79,350.63,294.16,376.33,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,253.11,395.26,275.88,420.28,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,203.27,369.26,240.33,407.54,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,219.45,401.48,238.60,419.24,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,89.24,336.31,116.67,361.64,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,65.29,330.92,86.70,355.94,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,91.67,360.09,118.05,385.11,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,65.49,353.04,92.72,378.58,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,69.97,376.48,98.41,403.73,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,141.85,236.13,181.01,272.34,tomato
data/Laboro-Tomato/train/images/IMG_1247.jpg,137.94,378.58,158.18,396.45,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,175.45,64.28,266.75,168.40,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,253.66,95.99,339.67,189.12,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,195.67,164.75,284.83,256.80,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,149.52,243.15,252.59,347.27,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,231.34,267.26,295.09,346.98,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,260.73,190.13,320.01,262.81,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,293.24,264.93,370.09,343.10,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,181.26,338.07,259.93,420.18,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,294.27,322.90,359.58,378.48,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,250.22,337.32,307.13,402.38,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,225.04,391.58,280.64,444.57,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,189.13,429.37,242.89,492.05,tomato
data/Laboro-Tomato/train/images/IMG_1248.jpg,147.67,317.64,192.27,361.46,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,431.49,443.10,453.52,494.69,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,400.12,378.53,448.37,424.99,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,388.37,483.81,427.57,517.59,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,350.64,437.35,392.87,482.31,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,343.40,458.79,378.99,493.50,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,368.44,503.44,392.87,517.64,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,334.37,496.50,363.62,517.64,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,243.28,135.72,332.25,221.39,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,260.45,40.12,370.24,155.06,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,138.29,208.42,223.95,291.35,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,296.95,389.41,343.69,441.57,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,245.67,407.54,297.54,463.64,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,226.65,310.10,288.19,373.76,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,202.82,364.65,263.47,428.31,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,199.52,419.61,242.06,455.19,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,171.47,401.17,214.01,430.12,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,162.44,352.03,213.41,406.01,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,115.72,439.99,150.18,475.11,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,122.11,471.43,157.00,510.18,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,198.04,442.48,225.20,468.69,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,152.43,447.50,183.01,477.85,tomato
data/Laboro-Tomato/train/images/IMG_1249.jpg,159.29,427.66,186.87,457.08,tomato
